"year","country","dengue_count"
2008,"Philippines",84
2008,"Singapore",118
2008,"Venezuela",226
2008,"Argentina",14
2008,"Bolivia",27
2008,"Brazil",65
2008,"India",52
2008,"Indonesia",148
2008,"Mexico",109
2008,"Philippines",79
2008,"Singapore",124
2008,"Venezuela",198
2008,"Argentina",14
2008,"Bolivia",18
2008,"Brazil",48
2008,"India",62
2008,"Indonesia",140
2008,"Mexico",103
2008,"Philippines",91
2008,"Singapore",126
2008,"Venezuela",182
2008,"Argentina",14
2008,"Bolivia",21
2008,"Brazil",45
2008,"India",51
2008,"Indonesia",147
2008,"Mexico",109
2008,"Philippines",99
2008,"Singapore",122
2008,"Venezuela",181
2008,"Argentina",14
2008,"Bolivia",18
2008,"Brazil",30
2008,"India",56
2008,"Indonesia",146
2008,"Mexico",131
2008,"Philippines",82
2008,"Singapore",133
2008,"Venezuela",178
2008,"Argentina",12
2008,"Bolivia",14
2008,"Brazil",28
2008,"India",52
2008,"Indonesia",146
2008,"Mexico",132
2008,"Philippines",87
2008,"Singapore",133
2008,"Venezuela",175
2008,"Argentina",10
2008,"Bolivia",10
2008,"Brazil",32
2008,"India",71
2008,"Indonesia",155
2008,"Mexico",128
2008,"Philippines",99
2008,"Singapore",139
2008,"Venezuela",180
2008,"Argentina",12
2008,"Bolivia",7
2008,"Brazil",27
2008,"India",78
2008,"Indonesia",161
2008,"Mexico",123
2008,"Philippines",115
2008,"Singapore",122
2008,"Venezuela",170
2008,"Argentina",12
2008,"Bolivia",7
2008,"Brazil",24
2008,"India",90
2008,"Indonesia",123
2008,"Mexico",137
2008,"Philippines",115
2008,"Singapore",121
2008,"Venezuela",177
2008,"Argentina",12
2008,"Bolivia",5
2008,"Brazil",35
2008,"India",109
2008,"Indonesia",130
2008,"Mexico",125
2008,"Philippines",141
2008,"Singapore",113
2008,"Venezuela",174
2008,"Argentina",14
2008,"Bolivia",10
2008,"Brazil",29
2008,"India",175
2008,"Indonesia",146
2008,"Mexico",135
2008,"Philippines",135
2008,"Singapore",121
2008,"Venezuela",173
2008,"Argentina",17
2008,"Bolivia",17
2008,"Brazil",31
2008,"India",222
2008,"Indonesia",158
2008,"Mexico",157
2008,"Philippines",164
2008,"Singapore",115
2008,"Venezuela",187
2008,"Argentina",14
2008,"Bolivia",17
2008,"Brazil",33
2008,"India",232
2008,"Indonesia",171
2008,"Mexico",191
2008,"Philippines",107
2008,"Singapore",118
2008,"Venezuela",164
2008,"Argentina",12
2008,"Bolivia",11
2008,"Brazil",25
2008,"India",249
2008,"Indonesia",164
2008,"Mexico",200
2008,"Philippines",157
2008,"Singapore",108
2008,"Thailand",104
2008,"Venezuela",171
2008,"Argentina",12
2008,"Bolivia",8
2008,"Brazil",26
2008,"India",262
2008,"Indonesia",150
2008,"Mexico",208
2008,"Philippines",123
2008,"Singapore",107
2008,"Thailand",125
2008,"Venezuela",178
2008,"Argentina",14
2008,"Bolivia",10
2008,"Brazil",25
2008,"India",244
2008,"Indonesia",115
2008,"Mexico",259
2008,"Philippines",100
2008,"Singapore",105
2008,"Thailand",118
2008,"Venezuela",176
2008,"Argentina",17
2008,"Bolivia",12
2008,"Brazil",25
2008,"India",215
2008,"Indonesia",165
2008,"Mexico",243
2008,"Philippines",96
2008,"Singapore",112
2008,"Thailand",112
2008,"Venezuela",197
2008,"Argentina",14
2008,"Bolivia",14
2008,"Brazil",28
2008,"India",230
2008,"Indonesia",162
2008,"Mexico",224
2008,"Philippines",100
2008,"Singapore",110
2008,"Thailand",113
2008,"Venezuela",216
2008,"Argentina",14
2008,"Bolivia",16
2008,"Brazil",44
2008,"India",232
2008,"Indonesia",189
2008,"Mexico",217
2008,"Philippines",102
2008,"Singapore",109
2008,"Thailand",113
2008,"Venezuela",233
2008,"Argentina",24
2008,"Bolivia",30
2008,"Brazil",46
2008,"India",235
2008,"Indonesia",192
2008,"Mexico",201
2008,"Philippines",103
2008,"Singapore",105
2008,"Thailand",122
2008,"Venezuela",251
2008,"Argentina",29
2008,"Bolivia",21
2008,"Brazil",49
2008,"India",193
2008,"Indonesia",180
2008,"Mexico",179
2008,"Philippines",107
2008,"Singapore",117
2008,"Thailand",136
2008,"Venezuela",267
2008,"Argentina",31
2008,"Bolivia",25
2008,"Brazil",61
2008,"India",161
2008,"Indonesia",207
2008,"Mexico",170
2008,"Philippines",97
2008,"Singapore",110
2008,"Thailand",146
2008,"Venezuela",241
2008,"Argentina",31
2008,"Bolivia",32
2008,"Brazil",59
2008,"India",120
2008,"Indonesia",205
2008,"Mexico",148
2008,"Philippines",85
2008,"Singapore",109
2008,"Thailand",159
2008,"Venezuela",205
2008,"Argentina",24
2008,"Bolivia",36
2008,"Brazil",59
2008,"India",95
2008,"Indonesia",226
2008,"Mexico",136
2008,"Philippines",91
2008,"Singapore",115
2008,"Thailand",149
2008,"Venezuela",223
2008,"Argentina",17
2008,"Bolivia",31
2008,"Brazil",41
2008,"India",75
2008,"Indonesia",210
2008,"Mexico",120
2008,"Philippines",86
2008,"Singapore",109
2008,"Thailand",123
2008,"Venezuela",237
2008,"Argentina",14
2008,"Bolivia",37
2008,"Brazil",70
2008,"India",68
2008,"Indonesia",195
2008,"Mexico",102
2008,"Philippines",88
2008,"Singapore",104
2008,"Thailand",101
2008,"Venezuela",245
2008,"Argentina",12
2008,"Bolivia",35
2008,"Brazil",99
2008,"India",76
2008,"Indonesia",199
2008,"Mexico",73
2008,"Philippines",101
2008,"Singapore",106
2008,"Thailand",102
2008,"Venezuela",215
2008,"Argentina",14
2008,"Bolivia",39
2008,"Brazil",98
2008,"India",69
2008,"Indonesia",169
2008,"Mexico",57
2008,"Philippines",103
2008,"Singapore",107
2008,"Thailand",97
2008,"Venezuela",216
2008,"Argentina",14
2008,"Bolivia",65
2008,"Brazil",108
2008,"India",63
2008,"Indonesia",188
2008,"Mexico",60
2008,"Philippines",112
2008,"Singapore",115
2008,"Thailand",91
2008,"Venezuela",205
2009,"Argentina",14
2009,"Bolivia",123
2009,"Brazil",127
2009,"India",47
2009,"Indonesia",210
2009,"Mexico",66
2009,"Philippines",130
2009,"Singapore",120
2009,"Thailand",86
2009,"Venezuela",206
2009,"Argentina",17
2009,"Bolivia",231
2009,"Brazil",117
2009,"India",39
2009,"Indonesia",242
2009,"Mexico",62
2009,"Philippines",115
2009,"Singapore",116
2009,"Thailand",91
2009,"Venezuela",213
2009,"Argentina",17
2009,"Bolivia",370
2009,"Brazil",117
2009,"India",41
2009,"Indonesia",235
2009,"Mexico",58
2009,"Philippines",114
2009,"Singapore",120
2009,"Thailand",89
2009,"Venezuela",241
2009,"Argentina",27
2009,"Bolivia",548
2009,"Brazil",145
2009,"India",38
2009,"Indonesia",235
2009,"Mexico",64
2009,"Philippines",125
2009,"Singapore",120
2009,"Thailand",109
2009,"Venezuela",220
2009,"Argentina",29
2009,"Bolivia",803
2009,"Brazil",172
2009,"India",27
2009,"Indonesia",227
2009,"Mexico",57
2009,"Philippines",122
2009,"Singapore",128
2009,"Thailand",125
2009,"Venezuela",221
2009,"Argentina",39
2009,"Bolivia",1000
2009,"Brazil",209
2009,"India",29
2009,"Indonesia",239
2009,"Mexico",70
2009,"Philippines",102
2009,"Singapore",113
2009,"Thailand",130
2009,"Venezuela",209
2009,"Argentina",70
2009,"Bolivia",852
2009,"Brazil",252
2009,"India",23
2009,"Indonesia",249
2009,"Mexico",69
2009,"Philippines",122
2009,"Singapore",115
2009,"Thailand",120
2009,"Venezuela",199
2009,"Argentina",108
2009,"Bolivia",723
2009,"Brazil",262
2009,"India",26
2009,"Indonesia",214
2009,"Mexico",73
2009,"Philippines",137
2009,"Singapore",110
2009,"Thailand",106
2009,"Venezuela",207
2009,"Argentina",166
2009,"Bolivia",929
2009,"Brazil",377
2009,"India",22
2009,"Indonesia",217
2009,"Mexico",81
2009,"Philippines",99
2009,"Singapore",101
2009,"Thailand",96
2009,"Venezuela",217
2009,"Argentina",227
2009,"Bolivia",753
2009,"Brazil",420
2009,"India",20
2009,"Indonesia",226
2009,"Mexico",71
2009,"Philippines",99
2009,"Singapore",119
2009,"Thailand",84
2009,"Venezuela",232
2009,"Argentina",383
2009,"Bolivia",509
2009,"Brazil",435
2009,"India",21
2009,"Indonesia",244
2009,"Mexico",71
2009,"Philippines",100
2009,"Singapore",129
2009,"Thailand",86
2009,"Venezuela",210
2009,"Argentina",436
2009,"Bolivia",399
2009,"Brazil",439
2009,"India",19
2009,"Indonesia",226
2009,"Mexico",86
2009,"Philippines",100
2009,"Singapore",130
2009,"Thailand",85
2009,"Venezuela",194
2009,"Argentina",530
2009,"Bolivia",301
2009,"Brazil",403
2009,"India",19
2009,"Indonesia",224
2009,"Mexico",101
2009,"Philippines",83
2009,"Singapore",138
2009,"Thailand",84
2009,"Venezuela",205
2009,"Argentina",699
2009,"Bolivia",179
2009,"Brazil",310
2009,"India",16
2009,"Indonesia",223
2009,"Mexico",83
2009,"Philippines",76
2009,"Singapore",129
2009,"Thailand",78
2009,"Venezuela",201
2009,"Argentina",788
2009,"Bolivia",173
2009,"Brazil",344
2009,"India",23
2009,"Indonesia",235
2009,"Mexico",121
2009,"Philippines",68
2009,"Singapore",133
2009,"Thailand",73
2009,"Venezuela",226
2009,"Argentina",817
2009,"Bolivia",142
2009,"Brazil",255
2009,"India",23
2009,"Indonesia",211
2009,"Mexico",121
2009,"Philippines",71
2009,"Singapore",141
2009,"Thailand",78
2009,"Venezuela",227
2009,"Argentina",971
2009,"Bolivia",156
2009,"Brazil",235
2009,"India",19
2009,"Indonesia",217
2009,"Mexico",79
2009,"Philippines",78
2009,"Singapore",123
2009,"Thailand",100
2009,"Venezuela",226
2009,"Argentina",1000
2009,"Bolivia",164
2009,"Brazil",214
2009,"India",24
2009,"Indonesia",215
2009,"Mexico",70
2009,"Philippines",78
2009,"Singapore",115
2009,"Thailand",99
2009,"Venezuela",194
2009,"Argentina",916
2009,"Bolivia",143
2009,"Brazil",230
2009,"India",21
2009,"Indonesia",192
2009,"Mexico",103
2009,"Philippines",75
2009,"Singapore",107
2009,"Thailand",125
2009,"Venezuela",207
2009,"Argentina",619
2009,"Bolivia",111
2009,"Brazil",230
2009,"India",19
2009,"Indonesia",187
2009,"Mexico",151
2009,"Philippines",89
2009,"Singapore",113
2009,"Thailand",202
2009,"Venezuela",212
2009,"Argentina",489
2009,"Bolivia",100
2009,"Brazil",206
2009,"India",23
2009,"Indonesia",177
2009,"Mexico",144
2009,"Philippines",87
2009,"Singapore",117
2009,"Thailand",227
2009,"Venezuela",184
2009,"Argentina",412
2009,"Bolivia",84
2009,"Brazil",166
2009,"India",31
2009,"Indonesia",175
2009,"Mexico",117
2009,"Philippines",87
2009,"Singapore",100
2009,"Thailand",235
2009,"Venezuela",181
2009,"Argentina",357
2009,"Bolivia",99
2009,"Brazil",108
2009,"India",41
2009,"Indonesia",176
2009,"Mexico",110
2009,"Philippines",181
2009,"Singapore",100
2009,"Thailand",231
2009,"Venezuela",199
2009,"Argentina",263
2009,"Bolivia",96
2009,"Brazil",111
2009,"India",41
2009,"Indonesia",174
2009,"Mexico",98
2009,"Philippines",178
2009,"Singapore",95
2009,"Thailand",248
2009,"Venezuela",205
2009,"Argentina",217
2009,"Bolivia",74
2009,"Brazil",88
2009,"India",51
2009,"Indonesia",176
2009,"Mexico",102
2009,"Philippines",182
2009,"Singapore",97
2009,"Thailand",224
2009,"Venezuela",195
2009,"Argentina",145
2009,"Bolivia",64
2009,"Brazil",69
2009,"India",53
2009,"Indonesia",154
2009,"Mexico",97
2009,"Philippines",190
2009,"Singapore",95
2009,"Thailand",181
2009,"Venezuela",180
2009,"Argentina",101
2009,"Bolivia",48
2009,"Brazil",70
2009,"India",61
2009,"Indonesia",170
2009,"Mexico",102
2009,"Philippines",190
2009,"Singapore",99
2009,"Thailand",141
2009,"Venezuela",177
2009,"Argentina",128
2009,"Bolivia",55
2009,"Brazil",64
2009,"India",68
2009,"Indonesia",170
2009,"Mexico",112
2009,"Philippines",176
2009,"Singapore",111
2009,"Thailand",189
2009,"Venezuela",187
2009,"Argentina",106
2009,"Bolivia",77
2009,"Brazil",49
2009,"India",64
2009,"Indonesia",159
2009,"Mexico",117
2009,"Philippines",160
2009,"Singapore",105
2009,"Thailand",170
2009,"Venezuela",183
2009,"Argentina",159
2009,"Bolivia",69
2009,"Brazil",52
2009,"India",64
2009,"Indonesia",147
2009,"Mexico",121
2009,"Philippines",140
2009,"Singapore",100
2009,"Thailand",145
2009,"Venezuela",192
2009,"Argentina",169
2009,"Bolivia",49
2009,"Brazil",55
2009,"India",84
2009,"Indonesia",161
2009,"Mexico",180
2009,"Philippines",131
2009,"Singapore",107
2009,"Thailand",147
2009,"Venezuela",191
2009,"Argentina",142
2009,"Bolivia",58
2009,"Brazil",58
2009,"India",96
2009,"Indonesia",177
2009,"Mexico",198
2009,"Philippines",126
2009,"Singapore",98
2009,"Thailand",144
2009,"Venezuela",195
2009,"Argentina",152
2009,"Bolivia",66
2009,"Brazil",78
2009,"India",106
2009,"Indonesia",133
2009,"Mexico",218
2009,"Philippines",143
2009,"Singapore",98
2009,"Thailand",165
2009,"Venezuela",201
2009,"Argentina",212
2009,"Bolivia",55
2009,"Brazil",79
2009,"India",114
2009,"Indonesia",151
2009,"Mexico",271
2009,"Philippines",156
2009,"Singapore",87
2009,"Thailand",168
2009,"Venezuela",230
2009,"Argentina",224
2009,"Bolivia",66
2009,"Brazil",76
2009,"India",98
2009,"Indonesia",145
2009,"Mexico",452
2009,"Philippines",171
2009,"Singapore",86
2009,"Thailand",139
2009,"Venezuela",239
2009,"Argentina",166
2009,"Bolivia",70
2009,"Brazil",64
2009,"India",112
2009,"Indonesia",136
2009,"Mexico",652
2009,"Philippines",176
2009,"Singapore",84
2009,"Thailand",137
2009,"Venezuela",252
2009,"Argentina",147
2009,"Bolivia",56
2009,"Brazil",80
2009,"India",125
2009,"Indonesia",116
2009,"Mexico",769
2009,"Philippines",184
2009,"Singapore",85
2009,"Thailand",125
2009,"Venezuela",252
2009,"Argentina",149
2009,"Bolivia",34
2009,"Brazil",65
2009,"India",140
2009,"Indonesia",108
2009,"Mexico",943
2009,"Philippines",186
2009,"Singapore",94
2009,"Thailand",104
2009,"Venezuela",280
2009,"Argentina",210
2009,"Bolivia",44
2009,"Brazil",63
2009,"India",173
2009,"Indonesia",135
2009,"Mexico",1000
2009,"Philippines",161
2009,"Singapore",91
2009,"Thailand",93
2009,"Venezuela",347
2009,"Argentina",287
2009,"Bolivia",48
2009,"Brazil",53
2009,"India",215
2009,"Indonesia",138
2009,"Mexico",977
2009,"Philippines",167
2009,"Singapore",91
2009,"Thailand",80
2009,"Venezuela",405
2009,"Argentina",347
2009,"Bolivia",49
2009,"Brazil",44
2009,"India",241
2009,"Indonesia",139
2009,"Mexico",988
2009,"Philippines",159
2009,"Singapore",91
2009,"Thailand",69
2009,"Venezuela",473
2009,"Argentina",463
2009,"Bolivia",57
2009,"Brazil",74
2009,"India",292
2009,"Indonesia",135
2009,"Mexico",847
2009,"Philippines",147
2009,"Singapore",94
2009,"Thailand",66
2009,"Venezuela",586
2009,"Argentina",460
2009,"Bolivia",43
2009,"Brazil",86
2009,"India",335
2009,"Indonesia",141
2009,"Mexico",729
2009,"Philippines",194
2009,"Singapore",91
2009,"Thailand",71
2009,"Venezuela",637
2009,"Argentina",366
2009,"Bolivia",37
2009,"Brazil",109
2009,"India",316
2009,"Indonesia",158
2009,"Mexico",644
2009,"Philippines",150
2009,"Singapore",85
2009,"Thailand",90
2009,"Venezuela",656
2009,"Argentina",371
2009,"Bolivia",44
2009,"Brazil",118
2009,"India",267
2009,"Indonesia",146
2009,"Mexico",567
2009,"Philippines",146
2009,"Singapore",86
2009,"Thailand",102
2009,"Venezuela",681
2009,"Argentina",427
2009,"Bolivia",35
2009,"Brazil",122
2009,"India",206
2009,"Indonesia",143
2009,"Mexico",590
2009,"Philippines",154
2009,"Singapore",88
2009,"Thailand",112
2009,"Venezuela",690
2009,"Argentina",373
2009,"Bolivia",43
2009,"Brazil",142
2009,"India",170
2009,"Indonesia",123
2009,"Mexico",432
2009,"Philippines",177
2009,"Singapore",88
2009,"Thailand",107
2009,"Venezuela",729
2009,"Argentina",349
2009,"Bolivia",38
2009,"Brazil",121
2009,"India",125
2009,"Indonesia",153
2009,"Mexico",310
2009,"Philippines",170
2009,"Singapore",90
2009,"Thailand",97
2009,"Venezuela",626
2009,"Argentina",275
2009,"Bolivia",37
2009,"Brazil",103
2009,"India",105
2009,"Indonesia",144
2009,"Mexico",240
2009,"Philippines",164
2009,"Singapore",95
2009,"Thailand",87
2009,"Venezuela",573
2009,"Argentina",412
2009,"Bolivia",27
2009,"Brazil",110
2009,"India",80
2009,"Indonesia",141
2009,"Mexico",185
2009,"Philippines",150
2009,"Singapore",93
2009,"Thailand",93
2009,"Venezuela",502
2009,"Argentina",388
2009,"Bolivia",18
2009,"Brazil",108
2009,"India",69
2009,"Indonesia",129
2009,"Mexico",130
2009,"Philippines",135
2009,"Singapore",89
2009,"Thailand",89
2009,"Venezuela",450
2009,"Argentina",400
2009,"Bolivia",13
2009,"Brazil",127
2009,"India",67
2009,"Indonesia",130
2009,"Mexico",129
2009,"Philippines",177
2009,"Singapore",93
2009,"Thailand",77
2009,"Venezuela",434
2010,"Argentina",482
2010,"Bolivia",11
2010,"Brazil",161
2010,"India",71
2010,"Indonesia",150
2010,"Mexico",106
2010,"Philippines",175
2010,"Singapore",95
2010,"Thailand",79
2010,"Venezuela",471
2010,"Argentina",386
2010,"Bolivia",14
2010,"Brazil",185
2010,"India",57
2010,"Indonesia",178
2010,"Mexico",96
2010,"Philippines",170
2010,"Singapore",104
2010,"Thailand",96
2010,"Venezuela",414
2010,"Argentina",361
2010,"Bolivia",19
2010,"Brazil",199
2010,"India",51
2010,"Indonesia",170
2010,"Mexico",89
2010,"Philippines",151
2010,"Singapore",110
2010,"Thailand",95
2010,"Venezuela",395
2010,"Argentina",258
2010,"Bolivia",24
2010,"Brazil",212
2010,"India",45
2010,"Indonesia",167
2010,"Mexico",93
2010,"Philippines",166
2010,"Singapore",100
2010,"Thailand",93
2010,"Venezuela",371
2010,"Argentina",210
2010,"Bolivia",22
2010,"Brazil",257
2010,"India",41
2010,"Indonesia",174
2010,"Mexico",80
2010,"Philippines",169
2010,"Singapore",97
2010,"Thailand",96
2010,"Venezuela",362
2010,"Argentina",251
2010,"Bolivia",28
2010,"Brazil",318
2010,"India",41
2010,"Indonesia",168
2010,"Mexico",85
2010,"Philippines",146
2010,"Singapore",97
2010,"Thailand",94
2010,"Venezuela",337
2010,"Argentina",455
2010,"Bolivia",31
2010,"Brazil",370
2010,"India",38
2010,"Indonesia",164
2010,"Mexico",78
2010,"Philippines",148
2010,"Singapore",96
2010,"Thailand",96
2010,"Venezuela",345
2010,"Argentina",284
2010,"Bolivia",62
2010,"Brazil",583
2010,"India",27
2010,"Indonesia",153
2010,"Mexico",75
2010,"Philippines",138
2010,"Singapore",98
2010,"Thailand",95
2010,"Venezuela",373
2010,"Argentina",306
2010,"Bolivia",92
2010,"Brazil",596
2010,"India",20
2010,"Indonesia",161
2010,"Mexico",82
2010,"Philippines",125
2010,"Singapore",98
2010,"Thailand",102
2010,"Venezuela",361
2010,"Argentina",316
2010,"Bolivia",81
2010,"Brazil",626
2010,"India",16
2010,"Indonesia",168
2010,"Mexico",90
2010,"Philippines",120
2010,"Singapore",90
2010,"Thailand",107
2010,"Venezuela",366
2010,"Argentina",287
2010,"Bolivia",65
2010,"Brazil",623
2010,"India",17
2010,"Indonesia",167
2010,"Mexico",90
2010,"Philippines",138
2010,"Singapore",89
2010,"Thailand",96
2010,"Venezuela",375
2010,"Argentina",229
2010,"Bolivia",65
2010,"Brazil",652
2010,"India",17
2010,"Indonesia",161
2010,"Mexico",107
2010,"Philippines",113
2010,"Singapore",106
2010,"Thailand",95
2010,"Venezuela",350
2010,"Argentina",229
2010,"Bolivia",47
2010,"Brazil",586
2010,"India",12
2010,"Indonesia",154
2010,"Mexico",67
2010,"Philippines",117
2010,"Singapore",106
2010,"Thailand",82
2010,"Venezuela",325
2010,"Argentina",181
2010,"Bolivia",49
2010,"Brazil",623
2010,"India",13
2010,"Indonesia",158
2010,"Mexico",85
2010,"Philippines",97
2010,"Singapore",113
2010,"Thailand",72
2010,"Venezuela",351
2010,"Argentina",147
2010,"Bolivia",46
2010,"Brazil",620
2010,"India",9
2010,"Indonesia",154
2010,"Mexico",103
2010,"Philippines",89
2010,"Singapore",101
2010,"Thailand",69
2010,"Venezuela",349
2010,"Argentina",142
2010,"Bolivia",36
2010,"Brazil",499
2010,"India",13
2010,"Indonesia",151
2010,"Mexico",99
2010,"Philippines",97
2010,"Singapore",112
2010,"Thailand",78
2010,"Venezuela",369
2010,"Argentina",104
2010,"Bolivia",32
2010,"Brazil",465
2010,"India",14
2010,"Indonesia",158
2010,"Mexico",109
2010,"Philippines",107
2010,"Singapore",116
2010,"Thailand",96
2010,"Venezuela",420
2010,"Argentina",101
2010,"Bolivia",32
2010,"Brazil",482
2010,"India",13
2010,"Indonesia",133
2010,"Mexico",102
2010,"Philippines",109
2010,"Singapore",108
2010,"Thailand",97
2010,"Venezuela",464
2010,"Argentina",87
2010,"Bolivia",26
2010,"Brazil",396
2010,"India",16
2010,"Indonesia",139
2010,"Mexico",105
2010,"Philippines",100
2010,"Singapore",104
2010,"Thailand",114
2010,"Venezuela",582
2010,"Argentina",70
2010,"Bolivia",24
2010,"Brazil",349
2010,"India",23
2010,"Indonesia",144
2010,"Mexico",116
2010,"Philippines",113
2010,"Singapore",102
2010,"Thailand",170
2010,"Venezuela",744
2010,"Argentina",60
2010,"Bolivia",25
2010,"Brazil",286
2010,"India",27
2010,"Indonesia",144
2010,"Mexico",117
2010,"Philippines",113
2010,"Singapore",107
2010,"Thailand",156
2010,"Venezuela",948
2010,"Argentina",70
2010,"Bolivia",28
2010,"Brazil",229
2010,"India",38
2010,"Indonesia",135
2010,"Mexico",123
2010,"Philippines",115
2010,"Singapore",101
2010,"Thailand",221
2010,"Venezuela",1000
2010,"Argentina",48
2010,"Bolivia",25
2010,"Brazil",213
2010,"India",51
2010,"Indonesia",126
2010,"Mexico",128
2010,"Philippines",127
2010,"Singapore",102
2010,"Thailand",286
2010,"Venezuela",977
2010,"Argentina",46
2010,"Bolivia",23
2010,"Brazil",183
2010,"India",58
2010,"Indonesia",126
2010,"Mexico",116
2010,"Philippines",118
2010,"Singapore",97
2010,"Thailand",272
2010,"Venezuela",960
2010,"Argentina",41
2010,"Bolivia",18
2010,"Brazil",165
2010,"India",70
2010,"Indonesia",124
2010,"Mexico",118
2010,"Philippines",170
2010,"Singapore",105
2010,"Thailand",299
2010,"Venezuela",963
2010,"Argentina",48
2010,"Bolivia",19
2010,"Brazil",134
2010,"India",79
2010,"Indonesia",115
2010,"Mexico",119
2010,"Philippines",218
2010,"Singapore",104
2010,"Thailand",360
2010,"Venezuela",977
2010,"Argentina",34
2010,"Bolivia",21
2010,"Brazil",125
2010,"India",97
2010,"Indonesia",112
2010,"Mexico",147
2010,"Philippines",319
2010,"Singapore",113
2010,"Thailand",385
2010,"Venezuela",865
2010,"Argentina",29
2010,"Bolivia",15
2010,"Brazil",107
2010,"India",102
2010,"Indonesia",131
2010,"Mexico",197
2010,"Philippines",390
2010,"Singapore",112
2010,"Thailand",393
2010,"Venezuela",761
2010,"Argentina",22
2010,"Bolivia",12
2010,"Brazil",99
2010,"India",134
2010,"Indonesia",132
2010,"Mexico",279
2010,"Philippines",386
2010,"Singapore",112
2010,"Thailand",390
2010,"Venezuela",703
2010,"Argentina",34
2010,"Bolivia",12
2010,"Brazil",96
2010,"India",165
2010,"Indonesia",124
2010,"Mexico",328
2010,"Philippines",486
2010,"Singapore",115
2010,"Thailand",311
2010,"Venezuela",658
2010,"Argentina",36
2010,"Bolivia",15
2010,"Brazil",93
2010,"India",189
2010,"Indonesia",127
2010,"Mexico",333
2010,"Philippines",494
2010,"Singapore",126
2010,"Thailand",381
2010,"Venezuela",615
2010,"Argentina",36
2010,"Bolivia",16
2010,"Brazil",108
2010,"India",214
2010,"Indonesia",123
2010,"Mexico",287
2010,"Philippines",580
2010,"Singapore",127
2010,"Thailand",345
2010,"Venezuela",611
2010,"Argentina",39
2010,"Bolivia",16
2010,"Brazil",103
2010,"India",364
2010,"Indonesia",120
2010,"Mexico",250
2010,"Philippines",753
2010,"Singapore",120
2010,"Thailand",486
2010,"Venezuela",607
2010,"Argentina",48
2010,"Bolivia",11
2010,"Brazil",109
2010,"India",513
2010,"Indonesia",137
2010,"Mexico",227
2010,"Philippines",882
2010,"Singapore",117
2010,"Thailand",562
2010,"Venezuela",552
2010,"Argentina",34
2010,"Bolivia",11
2010,"Brazil",102
2010,"India",566
2010,"Indonesia",118
2010,"Mexico",222
2010,"Philippines",1000
2010,"Singapore",119
2010,"Thailand",547
2010,"Venezuela",529
2010,"Argentina",39
2010,"Bolivia",16
2010,"Brazil",87
2010,"India",634
2010,"Indonesia",93
2010,"Mexico",216
2010,"Philippines",912
2010,"Singapore",115
2010,"Thailand",433
2010,"Venezuela",504
2010,"Argentina",39
2010,"Bolivia",16
2010,"Brazil",102
2010,"India",705
2010,"Indonesia",110
2010,"Mexico",196
2010,"Philippines",845
2010,"Singapore",119
2010,"Thailand",428
2010,"Venezuela",464
2010,"Argentina",46
2010,"Bolivia",11
2010,"Brazil",96
2010,"India",693
2010,"Indonesia",133
2010,"Mexico",209
2010,"Philippines",674
2010,"Singapore",113
2010,"Thailand",345
2010,"Venezuela",412
2010,"Argentina",60
2010,"Bolivia",11
2010,"Brazil",73
2010,"India",626
2010,"Indonesia",144
2010,"Mexico",216
2010,"Philippines",548
2010,"Singapore",117
2010,"Thailand",240
2010,"Venezuela",414
2010,"Argentina",75
2010,"Bolivia",21
2010,"Brazil",65
2010,"India",626
2010,"Indonesia",143
2010,"Mexico",228
2010,"Philippines",381
2010,"Singapore",123
2010,"Thailand",174
2010,"Venezuela",405
2010,"Argentina",84
2010,"Bolivia",20
2010,"Brazil",54
2010,"India",572
2010,"Indonesia",137
2010,"Mexico",218
2010,"Philippines",288
2010,"Singapore",109
2010,"Thailand",147
2010,"Venezuela",437
2010,"Argentina",82
2010,"Bolivia",17
2010,"Brazil",80
2010,"India",572
2010,"Indonesia",143
2010,"Mexico",209
2010,"Philippines",238
2010,"Singapore",115
2010,"Thailand",119
2010,"Venezuela",471
2010,"Argentina",72
2010,"Bolivia",15
2010,"Brazil",85
2010,"India",442
2010,"Indonesia",142
2010,"Mexico",221
2010,"Philippines",214
2010,"Singapore",107
2010,"Thailand",126
2010,"Venezuela",568
2010,"Argentina",120
2010,"Bolivia",20
2010,"Brazil",96
2010,"India",310
2010,"Indonesia",135
2010,"Mexico",214
2010,"Philippines",178
2010,"Singapore",113
2010,"Thailand",110
2010,"Venezuela",632
2010,"Argentina",94
2010,"Bolivia",20
2010,"Brazil",102
2010,"India",258
2010,"Indonesia",134
2010,"Mexico",203
2010,"Philippines",174
2010,"Singapore",102
2010,"Thailand",129
2010,"Venezuela",628
2010,"Argentina",99
2010,"Bolivia",18
2010,"Brazil",114
2010,"India",187
2010,"Indonesia",118
2010,"Mexico",184
2010,"Philippines",168
2010,"Singapore",96
2010,"Thailand",130
2010,"Venezuela",574
2010,"Argentina",80
2010,"Bolivia",17
2010,"Brazil",121
2010,"India",144
2010,"Indonesia",124
2010,"Mexico",186
2010,"Philippines",191
2010,"Singapore",98
2010,"Thailand",133
2010,"Venezuela",553
2010,"Argentina",63
2010,"Bolivia",14
2010,"Brazil",102
2010,"India",113
2010,"Indonesia",142
2010,"Mexico",149
2010,"Philippines",167
2010,"Singapore",94
2010,"Thailand",121
2010,"Venezuela",481
